species	gene_id	gene_symbol	transcript_id	transcript_name	transcript_biotype	is_canonical	exon_rank	exon_id	seqname	start	end	strand
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	9	ENSMUSE00000166716	2	102673181	102673294	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	10	ENSMUSE00000166711	2	102672606	102672722	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	11	ENSMUSE00000429059	2	102669703	102669822	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	12	ENSMUSE00000429052	2	102668158	102668283	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	13	ENSMUSE00000429046	2	102664579	102664680	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	14	ENSMUSE00000429038	2	102662828	102662917	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	15	ENSMUSE00000429028	2	102661675	102661881	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	16	ENSMUSE00000429020	2	102658887	102658955	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	17	ENSMUSE00000429014	2	102654606	102654677	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	18	ENSMUSE00000428727	2	102652553	102652631	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	19	ENSMUSE00000494459	2	102641486	102644682	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	1	ENSMUSE00002199113	2	102731613	102732010	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	2	ENSMUSE00001268849	2	102695626	102695791	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	3	ENSMUSE00001292286	2	102691905	102692041	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	4	ENSMUSE00001251397	2	102686244	102686312	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	5	ENSMUSE00000429126	2	102683360	102683581	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	6	ENSMUSE00000429059	2	102669703	102669822	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	7	ENSMUSE00000429052	2	102668158	102668283	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	8	ENSMUSE00000429046	2	102664579	102664680	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	9	ENSMUSE00000429038	2	102662828	102662917	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	10	ENSMUSE00000429028	2	102661675	102661881	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	11	ENSMUSE00000429020	2	102658887	102658955	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	12	ENSMUSE00000429014	2	102654606	102654677	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	13	ENSMUSE00000428727	2	102652553	102652631	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000060516	Cd44-202	protein_coding	0	14	ENSMUSE00000494459	2	102641486	102644682	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000099673	Cd44-203	protein_coding	0	1	ENSMUSE00002199113	2	102731613	102732010	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000099673	Cd44-203	protein_coding	0	2	ENSMUSE00001268849	2	102695626	102695791	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000099673	Cd44-203	protein_coding	0	3	ENSMUSE00001292286	2	102691905	102692041	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000099673	Cd44-203	protein_coding	0	4	ENSMUSE00001251397	2	102686244	102686312	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000099673	Cd44-203	protein_coding	0	5	ENSMUSE00000429126	2	102683360	102683581	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000099673	Cd44-203	protein_coding	0	6	ENSMUSE00000429020	2	102658887	102658955	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000099673	Cd44-203	protein_coding	0	7	ENSMUSE00000429014	2	102654606	102654677	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000099673	Cd44-203	protein_coding	0	8	ENSMUSE00000428727	2	102652553	102652631	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000099673	Cd44-203	protein_coding	0	9	ENSMUSE00000494459	2	102641486	102644682	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111190	Cd44-204	protein_coding	0	1	ENSMUSE00002199113	2	102731613	102732010	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111190	Cd44-204	protein_coding	0	2	ENSMUSE00001268849	2	102695626	102695791	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111190	Cd44-204	protein_coding	0	3	ENSMUSE00001292286	2	102691905	102692041	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111190	Cd44-204	protein_coding	0	4	ENSMUSE00001251397	2	102686244	102686312	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111190	Cd44-204	protein_coding	0	5	ENSMUSE00000429126	2	102683360	102683581	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111190	Cd44-204	protein_coding	0	6	ENSMUSE00000429038	2	102662828	102662917	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111190	Cd44-204	protein_coding	0	7	ENSMUSE00000429028	2	102661675	102661881	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111190	Cd44-204	protein_coding	0	8	ENSMUSE00000429020	2	102658887	102658955	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111190	Cd44-204	protein_coding	0	9	ENSMUSE00000429014	2	102654606	102654677	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111190	Cd44-204	protein_coding	0	10	ENSMUSE00000428727	2	102652553	102652631	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111190	Cd44-204	protein_coding	0	11	ENSMUSE00000494459	2	102641486	102644682	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	1	ENSMUSE00002199113	2	102731613	102732010	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	2	ENSMUSE00001268849	2	102695626	102695791	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	3	ENSMUSE00001292286	2	102691905	102692041	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	4	ENSMUSE00001251397	2	102686244	102686312	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	5	ENSMUSE00000429126	2	102683360	102683581	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	6	ENSMUSE00000429046	2	102664579	102664680	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	7	ENSMUSE00000429038	2	102662828	102662917	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	8	ENSMUSE00000429028	2	102661675	102661881	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	9	ENSMUSE00000429020	2	102658887	102658955	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	10	ENSMUSE00000429014	2	102654606	102654677	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	11	ENSMUSE00000428727	2	102652553	102652631	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111191	Cd44-205	protein_coding	0	12	ENSMUSE00000494459	2	102641486	102644682	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	1	ENSMUSE00002199113	2	102731613	102732010	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	2	ENSMUSE00001268849	2	102695626	102695791	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	3	ENSMUSE00001292286	2	102691905	102692041	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	4	ENSMUSE00001251397	2	102686244	102686312	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	5	ENSMUSE00000429126	2	102683360	102683581	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	6	ENSMUSE00000166716	2	102673181	102673294	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	7	ENSMUSE00000166711	2	102672606	102672722	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	8	ENSMUSE00000429059	2	102669703	102669822	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	9	ENSMUSE00000429052	2	102668158	102668283	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	10	ENSMUSE00000429046	2	102664579	102664680	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	11	ENSMUSE00000429038	2	102662828	102662917	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	12	ENSMUSE00000429028	2	102661675	102661881	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	13	ENSMUSE00000429020	2	102658887	102658955	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	14	ENSMUSE00000429014	2	102654606	102654677	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	15	ENSMUSE00000428727	2	102652553	102652631	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111198	Cd44-208	protein_coding	0	16	ENSMUSE00000494459	2	102641486	102644682	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111192	Cd44-206	protein_coding	0	1	ENSMUSE00000940032	2	102731613	102731691	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111192	Cd44-206	protein_coding	0	2	ENSMUSE00001268849	2	102695626	102695791	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111192	Cd44-206	protein_coding	0	3	ENSMUSE00001292286	2	102691905	102692041	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111192	Cd44-206	protein_coding	0	4	ENSMUSE00001251397	2	102686244	102686312	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111192	Cd44-206	protein_coding	0	5	ENSMUSE00000429126	2	102683360	102683581	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111192	Cd44-206	protein_coding	0	6	ENSMUSE00000429028	2	102661675	102661881	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111192	Cd44-206	protein_coding	0	7	ENSMUSE00000429020	2	102658887	102658955	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111192	Cd44-206	protein_coding	0	8	ENSMUSE00000429014	2	102654606	102654677	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111192	Cd44-206	protein_coding	0	9	ENSMUSE00000428727	2	102652553	102652631	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111192	Cd44-206	protein_coding	0	10	ENSMUSE00000687024	2	102644478	102644682	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000124624	Cd44-209	retained_intron	0	1	ENSMUSE00000933031	2	102731613	102731803	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000124624	Cd44-209	retained_intron	0	2	ENSMUSE00001269627	2	102695626	102695791	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000124624	Cd44-209	retained_intron	0	3	ENSMUSE00001285805	2	102691905	102692041	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000124624	Cd44-209	retained_intron	0	4	ENSMUSE00001307549	2	102686244	102686312	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000124624	Cd44-209	retained_intron	0	5	ENSMUSE00000738236	2	102682238	102683581	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	1	ENSMUSE00002199113	2	102731613	102732010	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	2	ENSMUSE00001268849	2	102695626	102695791	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	3	ENSMUSE00001292286	2	102691905	102692041	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	4	ENSMUSE00001251397	2	102686244	102686312	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	5	ENSMUSE00000429126	2	102683360	102683581	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	6	ENSMUSE00000166711	2	102672606	102672722	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	7	ENSMUSE00000429059	2	102669703	102669822	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	8	ENSMUSE00000429046	2	102664579	102664680	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	9	ENSMUSE00000429038	2	102662828	102662917	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	10	ENSMUSE00000429028	2	102661675	102661881	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	11	ENSMUSE00000429020	2	102658887	102658955	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	12	ENSMUSE00000429014	2	102654606	102654677	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	13	ENSMUSE00000428727	2	102652553	102652631	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000111194	Cd44-207	protein_coding	0	14	ENSMUSE00000494459	2	102641486	102644682	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495340	Cd44-210	protein_coding	0	1	ENSMUSE00002199113	2	102731613	102732010	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495340	Cd44-210	protein_coding	0	2	ENSMUSE00001268849	2	102695626	102695791	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495340	Cd44-210	protein_coding	0	3	ENSMUSE00001292286	2	102691905	102692041	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495340	Cd44-210	protein_coding	0	4	ENSMUSE00001251397	2	102686244	102686312	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495340	Cd44-210	protein_coding	0	5	ENSMUSE00000429126	2	102683360	102683581	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495340	Cd44-210	protein_coding	0	6	ENSMUSE00000429052	2	102668158	102668283	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495340	Cd44-210	protein_coding	0	7	ENSMUSE00000429020	2	102658887	102658955	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495340	Cd44-210	protein_coding	0	8	ENSMUSE00000429014	2	102654606	102654677	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495340	Cd44-210	protein_coding	0	9	ENSMUSE00000428727	2	102652553	102652631	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495340	Cd44-210	protein_coding	0	10	ENSMUSE00000494459	2	102641486	102644682	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	1	ENSMUSE00002199113	2	102731613	102732010	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	2	ENSMUSE00001268849	2	102695626	102695791	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	3	ENSMUSE00001292286	2	102691905	102692041	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	4	ENSMUSE00001251397	2	102686244	102686312	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	5	ENSMUSE00000429126	2	102683360	102683581	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	6	ENSMUSE00000429052	2	102668158	102668283	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	7	ENSMUSE00000429046	2	102664579	102664680	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	8	ENSMUSE00000429038	2	102662828	102662917	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	9	ENSMUSE00000429028	2	102661675	102661881	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	10	ENSMUSE00000429020	2	102658887	102658955	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	11	ENSMUSE00000429014	2	102654606	102654677	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	12	ENSMUSE00000428727	2	102652553	102652631	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495341	Cd44-211	protein_coding	0	13	ENSMUSE00000494459	2	102641486	102644682	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495342	Cd44-212	protein_coding	0	1	ENSMUSE00002199113	2	102731613	102732010	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495342	Cd44-212	protein_coding	0	2	ENSMUSE00000429020	2	102658887	102658955	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495342	Cd44-212	protein_coding	0	3	ENSMUSE00000429014	2	102654606	102654677	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495342	Cd44-212	protein_coding	0	4	ENSMUSE00000428727	2	102652553	102652631	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000495342	Cd44-212	protein_coding	0	5	ENSMUSE00000494459	2	102641486	102644682	-1
